ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-40026745,PR-00005936,"Lady Gowrie - John Paul II Outside School Hours Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","John Paul II Primary School, 161 Mockridge Rd",ROKEBY,TAS,7019,0484547922,0362680011,,45,07/07/2023,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Oct 2025",,,,,,,,,,,"September 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40003707,PR-40031117,"Muddy Puddles Childcare and Early Learning","MUDDY PUDDLES CHILDCARE & EARLY LEARNING PTY LTD","Centre-Based Care","100b Voss Rd",HUONVILLE,TAS,7109,0362643277,,,26,22/09/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2021",03/07/2023,"November 2025",Yes,No,No,Yes,No,Yes,No,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-40004077,PR-40018505,"Children First Early Education South Hobart","8th Edge Pty Ltd ATF 8th Edge Unit Trust","Centre-Based Care","34 Degraves St","SOUTH HOBART",TAS,7004,0362810041,,"The approved provider is required to consistently implement the site contamination management plan issued by the Hobart City Council relating to the children’s outdoor play environment.  ",131,28/05/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2022",17/09/2022,"March 2025",Yes,No,No,Yes,Yes,Yes,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,,,,,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,No
SE-40022746,PR-00005909,"Coastal 3 - 5 year old Program","Coastal Family Day Care Scheme Inc","Centre-Based Care","191 Mount St","UPPER BURNIE",TAS,7320,0364353322,,,18,15/07/2022,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2024",,,,,,,,,,,"December 2025",Yes,No,No,No,No,No,No,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,Yes
SE-40022893,PR-00005936,"Lady Gowrie Punchbowl Outside School Hours Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","146 Punchbowl Road",NEWSTEAD,TAS,7250,0438109367,,,45,08/02/2022,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024",,,,,,,,,,,"May 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,,,,,,,,,,,,,,,No
SE-40007448,PR-00005928,"Illara Preschool","J & L Enterprises Pty Ltd","Centre-Based Care","6 Gavitt St",GLENORCHY,TAS,7010,0362736005,,,26,18/11/2016,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2017",,"November 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011371,PR-00005928,"Discovery Early Learning Centres - Ulverstone","J & L Enterprises Pty Ltd","Centre-Based Care","24 Buttons Avenue",ULVERSTONE,TAS,7315,0364251388,0364256639,,90,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2017",,"January 2025",Yes,No,No,Yes,Yes,Yes,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011372,PR-00005914,"Nixon Street Outside School Hours Care","Devonport Child Care Centres Inc","Centre-Based Care","Nixon Street Primary School, Nixon Street",DEVONPORT,TAS,7310,0364243638,,,30,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2021","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","May 2018",,"August 2025",No,No,No,Yes,Yes,No,No,,,06:30,11:00,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:45,18:00,14:45,18:00,12:30,18:00,12:30,18:00,14:45,18:00,,,,,,,,,,,,,,,,,,,No
SE-40025853,PR-00005946,"Longford OSHC Service","Thrive Group Tasmania Inc","Centre-Based Care","Longford Primary School, 23 William street",LONGFORD,TAS,7301,,,,27,07/02/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024",,,,,,,,,,,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00018167,PR-00005973,"Before School Care Our Lady of Mercy","Toddle Inn Child Care Centre Inc.","Centre-Based Care","OUR LADY OF MERCY SCHOOL, 22 WEST GODERICH ST",DELORAINE,TAS,7304,0363622323,,,15,09/10/2025,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,No
SE-40013312,PR-00005958,"Spraoi Child Care","Spraoi Child Care Pty. Ltd.","Centre-Based Care","110 Wilson St",BURNIE,TAS,7320,0364311000,,,24,07/09/2018,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2025","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2020",,"September 2025",Yes,No,No,Yes,Yes,Yes,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00016690,PR-00005963,"Stepping Stones-Lenah Valley OSHC","Duerinckx Enterprises Pty Ltd ATF Duerinckx Futures Family Trust","Centre-Based Care","NEW TOWN SENIOR CITIZENS CLUB, 22 CREEK RD","LENAH VALLEY",TAS,7008,0364253499,,"The approved provider must ensure that adequate outdoor space is available, and the adjacent oval and playground remain accessible to children at all times whilst the service is operating and children are being educated and cared for.",60,21/07/2025,,,,,,,,,,,,,,,,,,,,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40021983,PR-40011040,"South Arm Uniting OSHC","UNITING (VICTORIA AND TASMANIA) LIMITED","Centre-Based Care","South Arm Primary School, 32 Harmony Lane","SOUTH ARM",TAS,7022,0421988686,,,28,07/02/2022,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2023",,,,,,,,,,,"April 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-40002809,PR-00005908,"Clarence City Council - Emmanuel OSHC","Clarence City Council","Centre-Based Care","Emmanuel Christian School, 1 Chipmans Rd",ROKEBY,TAS,7019,0362179610,,,30,12/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Jun 2016",,"July 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40002854,PR-00005928,"Alexander Beetle House Children's Centre","J & L Enterprises Pty Ltd","Centre-Based Care","34 Alexander St",BURNIE,TAS,7320,0364305727,,,74,19/01/2015,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Feb 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Sep 2019",02/02/2015,"October 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00017394,PR-40011040,"Woodbridge Uniting Outside School Hours Care","UNITING (VICTORIA AND TASMANIA) LIMITED","Centre-Based Care","3509 channel highway",woodbridge,TAS,7162,0488237275,,"The approved provider is required to ensure a minimum of 2 educators engaged and working directly with children at all times, when the number of children enrolled and attending the education and care service exceeds 10.",30,28/02/2025,,,,,,,,,,,,,,,,,,,,"August 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,Yes
SE-00017408,PR-40011040,"East Devonport Uniting Early Learning","UNITING (VICTORIA AND TASMANIA) LIMITED","Centre-Based Care","EAST DEVONPORT PRIMARY SCHOOL, 19-21 THOMAS ST","EAST DEVONPORT",TAS,7310,1800183103,,,15,24/02/2025,,,,,,,,,,,,,,,,,,,,"May 2025",Yes,No,No,No,No,No,No,08:30,14:30,08:30,14:30,08:30,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00017422,PR-00005946,"Riverside Primary OSHC Service","Thrive Group Tasmania Inc","Centre-Based Care","RIVERSIDE PRIMARY SCHOOL, 7-11 CLEGHORN AV",RIVERSIDE,TAS,7250,0363411555,,,47,31/01/2025,,,,,,,,,,,,,,,,,,,,"August 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,No
SE-00017423,PR-00005946,"Lilydale OSHC Service","Thrive Group Tasmania Inc","Centre-Based Care","LILYDALE DISTRICT SCHOOL, 1947 MAIN RD",LILYDALE,TAS,7268,0363411555,,,50,04/02/2025,,,,,,,,,,,,,,,,,,,,"May 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,No
SE-00017439,PR-00005896,"Mount Stuart Outside School Hours Care","Adventure Patch","Centre-Based Care","MOUNT STUART PRIMARY SCHOOL, 106 GILLON CR","MOUNT STUART",TAS,7000,0362294914,,,75,23/01/2025,,,,,,,,,,,,,,,,,,,,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:15,08:45,07:15,08:45,07:15,08:45,07:15,08:45,07:15,08:45,,,,,14:45,18:15,14:45,18:15,14:45,18:15,14:45,18:15,14:45,18:15,,,,,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,,,,,No
SE-00017476,PR-00005963,"Stepping Stones-Latrobe OSHC","Duerinckx Enterprises Pty Ltd ATF Duerinckx Futures Family Trust","Centre-Based Care","LATROBE PRIMARY SCHOOL, 23 LEWIS ST",LATROBE,TAS,7307,1300665699,,,50,05/03/2025,,,,,,,,,,,,,,,,,,,,"June 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,,,,,,,,,,,,,,,,,,,No
SE-40027361,PR-00005946,"Campbell Town OSHC Service","Thrive Group Tasmania Inc","Centre-Based Care","118 Bridge Street","CAMPBELL TOWN",TAS,7210,0363411555,,,15,09/10/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2025",,,,,,,,,,,"July 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-40019573,PR-00005904,"Ludo Early Learning - John Paul ll","CatholicCare Tasmania","Centre-Based Care","John Paul II Primary School, 161 Mockridge Rd",ROKEBY,TAS,7019,1300119455,0362086099,,24,04/02/2021,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jun 2023",,,,,,,,,,,"July 2025",Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40019640,PR-00005904,"Ludo Early Learning - Holy Rosary","CatholicCare Tasmania","Centre-Based Care","Holy Rosary Catholic School, 29 Wyndham Rd",CLAREMONT,TAS,7011,1300119455,0362086099,,24,23/04/2021,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Aug 2023",,,,,,,,,,,"April 2025",Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40019695,PR-00005904,"Ludo Early Learning - St Finn Barr's","CatholicCare Tasmania","Centre-Based Care","St Finn Barrs Catholic School, 247-255 Invermay Rd",INVERMAY,TAS,7248,0458393771,0362086099,,24,14/01/2021,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2022",,,,,,,,,,,"June 2025",Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40014976,PR-40012022,"Children First Early Education Lindisfarne","LongEdge Pty Ltd ATF LongEdge Unit Trust","Centre-Based Care","Child's Play Early Learning, 1 Rowitta Rd",LINDISFARNE,TAS,7015,0362897331,,,82,31/05/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2021",17/09/2022,"April 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015040,PR-00005963,"Margate Children's Centre","Duerinckx Enterprises Pty Ltd ATF Duerinckx Futures Family Trust","Centre-Based Care","1699 Channel Hwy",MARGATE,TAS,7054,0362671009,,"The approved provider must ensure that the indoor space occupied by the babies and toddlers is organised to support every child's participation and to engage every child in quality experiences in both built and natural environments. ",102,15/03/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2020",,"May 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40023530,PR-00005904,"CatholicCare Children's Services - St Virgils College Junior School Outside School Hours Care","CatholicCare Tasmania","Centre-Based Care","St Virgil's Junior School, 102 Patrick St",HOBART,TAS,7000,1300119455,,,45,16/12/2022,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2024",,,,,,,,,,,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
